Passenger_ID,Age,Gender,Class,Flight_Distance,Departure_Delay,Arrival_Delay,Flight_Duration,Seat_Comfort,InFlight_Entertainment,Food_Quality,Cleanliness,Cabin_Staff_Service,Legroom,Baggage_Handling,CheckIn_Service,Boarding_Process,WiFi_Service,Festival_Season_Travel,Overall_Satisfaction,Recommendation,Complaint_Submitted,Feedback_Comments,Loyalty_Membership,Frequent_Flyer,Baggage_Lost,Compensation_Received,Seat_Upgrade,Special_Assistance,Refund_Requested,Discount_Received,Preferred_Airline,Frequent_Route,Travel_Purpose_Family,Travel_Purpose_Leisure,Travel_Purpose_Medical,Travel_Purpose_Study,Travel_Purpose_Transit,Airline_Name_AirAsia India,Airline_Name_Akasa Air,Airline_Name_Alliance Air,Airline_Name_GoAir,Airline_Name_Indigo,Airline_Name_SpiceJet,Airline_Name_TruJet,Airline_Name_Vistara,Departure_City_Bangalore,Departure_City_Bhubaneswar,Departure_City_Chennai,Departure_City_Delhi,Departure_City_Guwahati,Departure_City_Hyderabad,Departure_City_Jaipur,Departure_City_Kochi,Departure_City_Kolkata,Departure_City_Lucknow,Departure_City_Mumbai,Departure_City_Pune,Arrival_City_Bangalore,Arrival_City_Bhubaneswar,Arrival_City_Chennai,Arrival_City_Delhi,Arrival_City_Guwahati,Arrival_City_Hyderabad,Arrival_City_Jaipur,Arrival_City_Kochi,Arrival_City_Kolkata,Arrival_City_Lucknow,Arrival_City_Mumbai,Arrival_City_Pune,Complaint_Type_Broken Entertainment System,Complaint_Type_Delay,Complaint_Type_Food,Complaint_Type_Long Security Check,Complaint_Type_No Complaint,Complaint_Type_Other,Complaint_Type_Service,Complaint_Type_Turbulence,Complaint_Type_Unhygienic Toilets,Seat_Type_Middle,Seat_Type_Standard,Seat_Type_Window,Booking_Channel_Mobile App,Booking_Channel_Online,Booking_Channel_Travel Agency,Payment_Method_Credit Card,Payment_Method_Debit Card,Payment_Method_Net Banking,Payment_Method_UPI,Airline_Loyalty_Program_Flying Returns (Air India),Airline_Loyalty_Program_IndiGo 6E Rewards,Airline_Loyalty_Program_SpiceClub
187,79,1,2,1441,15,5,86,6,10,10,6,10,10,0,6,10,0,0,1,0.0,0,Good,1,1,1,1,0,1,0.0,0,1,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False
188,79,1,2,1441,0,5,86,0,0,0,10,10,6,10,10,10,0,0,1,0.0,1,Loved the flight.,0,1,0,0,1,0,1.0,0,0,Pune - Delhi,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
189,50,1,2,1441,15,0,86,0,0,0,0,4,6,0,10,10,0,1,0,0.0,0,No Feedback,2,0,0,0,0,1,1.0,1,1,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
190,76,0,0,1441,0,0,86,10,10,0,0,6,3,0,0,6,0,1,1,0.0,0,Loved the flight.,0,0,0,0,0,1,1.0,1,1,Delhi - Mumbai,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False
191,24,0,2,785,6,5,47,10,10,0,10,0,4,10,0,6,0,1,2,0.0,0,WiFi was not working.,2,0,1,1,0,0,0.0,0,1,Delhi - Mumbai,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
192,90,0,2,5000,15,0,300,10,10,10,0,10,10,10,6,10,0,0,1,1.0,1,Loved the flight.,3,0,0,0,0,1,1.0,1,2,Pune - Delhi,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
193,50,0,2,1441,0,5,86,0,10,3,10,10,10,10,6,10,1,1,1,0.0,0,Food was cold.,3,0,1,0,0,1,1.0,1,1,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
194,50,0,1,1441,15,5,86,4,0,2,2,10,10,0,0,10,4,0,2,0.0,0,Food was cold.,1,0,1,1,1,1,0.0,0,1,Delhi - Mumbai,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
195,50,0,2,1441,0,0,86,6,0,10,0,6,0,0,10,10,4,1,3,1.0,1,Food was cold.,1,1,0,0,0,0,1.0,1,2,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
196,50,1,1,1441,15,0,86,6,10,6,0,5,6,0,10,0,2,1,0,0.0,0,Terrible experience.,1,1,0,0,0,0,1.0,0,0,Pune - Delhi,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
197,50,1,0,1441,0,5,86,10,4,3,10,10,10,0,10,2,0,1,2,0.0,0,WiFi was not working.,2,0,0,1,1,0,0.0,1,0,Delhi - Mumbai,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
198,90,1,0,1441,0,0,86,10,10,6,0,0,4,0,10,3,0,1,1,0.0,1,Loved the flight.,3,0,0,1,0,0,1.0,0,0,Chennai - Kolkata,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
199,50,1,0,1441,0,5,86,10,6,6,0,10,1,0,1,0,1,0,1,0.0,0,Terrible experience.,1,1,1,0,1,1,0.0,0,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True
200,50,1,1,1441,15,5,86,10,1,10,0,6,0,6,10,6,2,0,3,0.0,0,Good,0,0,0,0,0,1,0.0,0,2,Chennai - Kolkata,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True
201,21,1,1,1441,15,0,86,10,5,10,10,0,0,0,6,10,1,0,1,0.0,1,Great service!,1,0,0,1,0,1,0.0,1,2,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
202,50,1,0,5000,0,0,300,2,0,4,10,10,10,0,5,6,0,1,2,0.0,0,Terrible experience.,1,0,1,1,1,1,0.0,0,0,Chennai - Kolkata,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
203,50,1,2,1441,15,0,86,0,10,0,0,10,0,0,6,6,0,1,2,1.0,0,No Feedback,3,1,0,1,0,0,1.0,0,1,Delhi - Mumbai,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False
204,58,1,0,1441,15,5,86,0,10,6,10,10,0,0,0,0,0,0,1,1.0,1,WiFi was not working.,2,1,1,0,0,1,0.0,0,2,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True
205,50,0,0,2376,0,5,142,0,10,0,6,10,0,10,0,0,0,1,0,0.0,0,WiFi was not working.,0,0,1,1,0,0,0.0,1,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False
206,50,1,0,311,0,0,18,10,10,6,10,10,10,3,3,10,0,0,0,0.0,0,Loved the flight.,1,1,0,1,0,1,0.0,0,2,Bangalore - Hyderabad,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
207,50,1,2,1441,0,5,86,5,10,0,0,10,0,0,10,0,0,0,2,0.0,0,WiFi was not working.,1,1,0,0,1,0,1.0,1,0,Chennai - Kolkata,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
208,50,1,0,2835,15,5,170,10,10,5,10,10,10,6,10,10,3,1,2,0.0,0,Good,1,0,0,0,1,0,1.0,0,1,Delhi - Mumbai,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
209,50,1,0,2445,15,0,146,6,5,10,6,3,0,10,6,10,0,0,2,0.0,0,Food was cold.,2,0,0,1,0,1,0.0,0,2,Bangalore - Hyderabad,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
210,50,0,1,1441,0,0,86,0,0,6,10,3,10,0,0,10,0,0,1,0.0,0,Great service!,2,1,0,1,0,1,1.0,1,1,Chennai - Kolkata,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
211,50,1,1,1441,15,0,86,1,10,6,3,6,5,0,2,0,0,0,1,1.0,1,Good,2,0,1,1,0,1,0.0,0,0,Pune - Delhi,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
212,50,1,1,2101,15,0,126,0,10,0,10,6,0,1,0,6,0,1,1,0.0,1,Bad,2,0,0,1,1,0,1.0,1,2,Pune - Delhi,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
213,40,0,0,1441,0,5,86,10,10,10,1,10,10,0,10,5,0,1,0,0.0,0,Good,0,0,0,0,0,1,1.0,0,0,Delhi - Mumbai,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
214,90,1,2,1441,15,0,86,0,10,0,10,10,0,0,0,0,0,1,1,1.0,0,Food was cold.,1,0,0,1,1,1,0.0,1,0,Pune - Delhi,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
215,50,0,2,5000,15,0,300,10,10,3,6,0,10,0,10,10,0,1,1,0.0,0,Good,0,0,1,0,1,0,0.0,1,0,Pune - Delhi,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
216,27,1,2,5000,0,0,300,0,10,6,6,10,10,0,0,10,0,0,1,0.0,1,Loved the flight.,2,0,1,0,0,0,0.0,1,2,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
217,50,1,0,5000,15,0,300,10,10,6,10,0,6,10,0,2,0,1,2,0.0,0,Food was cold.,1,0,1,1,1,0,0.0,1,1,Pune - Delhi,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False
218,90,0,0,1713,15,5,102,6,3,6,6,10,0,0,3,5,0,0,1,0.0,1,No Feedback,3,0,1,1,0,1,0.0,0,1,Pune - Delhi,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False
219,50,1,0,1441,0,5,86,10,10,10,10,10,0,0,10,6,0,1,1,1.0,1,Great service!,2,0,1,0,0,1,0.0,0,0,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
220,50,0,2,1441,0,0,86,0,0,6,0,3,10,10,4,0,0,0,3,0.0,1,WiFi was not working.,3,0,1,0,0,0,0.0,1,1,Pune - Delhi,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
221,90,0,0,5000,15,5,300,0,4,0,10,10,6,4,10,0,0,0,3,0.0,0,Loved the flight.,0,0,1,1,0,0,0.0,0,2,Pune - Delhi,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False
222,90,1,0,5000,0,0,300,10,5,0,0,6,10,6,3,2,0,1,3,1.0,1,Loved the flight.,2,0,1,0,1,0,0.0,1,0,Delhi - Mumbai,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
223,29,0,2,1441,0,5,86,0,0,6,10,0,0,0,6,5,0,0,1,1.0,0,WiFi was not working.,2,0,1,0,1,1,1.0,1,1,Chennai - Kolkata,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
224,90,0,2,1441,15,5,86,3,0,0,1,10,6,0,6,0,0,0,1,0.0,0,Great service!,3,1,0,0,1,1,0.0,1,1,Pune - Delhi,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False
225,50,0,1,5000,0,0,300,0,0,10,10,6,0,0,6,6,0,0,2,0.0,0,WiFi was not working.,0,1,1,0,0,0,0.0,0,2,Delhi - Mumbai,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
226,90,1,1,2625,15,0,157,1,10,6,10,10,10,0,0,0,0,0,1,0.0,0,Good,2,0,0,0,0,1,0.0,1,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
227,50,0,0,5000,15,0,300,10,10,1,0,10,3,10,10,4,0,0,2,0.0,1,Loved the flight.,1,1,0,0,0,1,1.0,1,0,Pune - Delhi,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
228,50,1,1,1441,15,5,86,6,3,0,0,0,10,10,10,10,1,1,3,0.0,0,Terrible experience.,3,0,0,0,1,1,0.0,0,1,Chennai - Kolkata,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
229,30,1,1,1909,15,0,114,10,0,0,6,10,3,0,0,6,0,1,1,0.0,0,WiFi was not working.,1,1,1,1,0,1,0.0,0,2,Bangalore - Hyderabad,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
230,90,1,0,5000,15,0,300,0,2,10,10,10,6,0,0,6,5,0,1,1.0,0,Terrible experience.,1,0,1,1,0,1,0.0,1,1,Chennai - Kolkata,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False
231,50,0,2,5000,0,0,300,3,6,0,0,0,0,4,10,10,0,1,1,0.0,0,Food was cold.,0,0,0,0,0,1,1.0,0,1,Delhi - Mumbai,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
232,50,1,1,1441,15,0,86,0,5,0,0,10,10,0,10,0,0,1,3,0.0,0,Loved the flight.,0,0,0,0,0,0,0.0,1,0,Chennai - Kolkata,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False
233,90,1,2,1441,0,0,86,10,10,10,10,0,10,3,0,10,1,0,1,0.0,0,WiFi was not working.,0,0,0,0,0,1,1.0,1,1,Bangalore - Hyderabad,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
234,22,1,2,5000,15,5,300,0,10,0,0,10,0,0,6,10,0,1,1,1.0,0,Loved the flight.,0,0,1,0,0,1,0.0,0,1,Delhi - Mumbai,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
235,21,1,1,5000,0,0,300,4,6,0,0,10,6,10,0,10,0,1,0,0.0,0,Food was cold.,3,1,0,0,1,0,0.0,1,2,Delhi - Mumbai,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
236,21,1,2,1441,15,0,86,10,10,0,10,6,0,10,10,4,0,0,2,0.0,1,Great service!,2,0,0,1,1,0,1.0,1,0,Bangalore - Hyderabad,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
237,53,0,0,1321,15,0,79,3,0,6,10,6,0,4,10,6,0,1,1,1.0,0,Bad,3,0,0,1,0,1,0.0,0,0,Delhi - Mumbai,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
238,51,1,2,5000,0,5,300,0,3,3,10,10,0,0,10,10,1,0,3,1.0,0,Great service!,3,0,1,1,1,0,0.0,0,0,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
239,50,0,1,1441,15,5,86,10,10,0,2,10,0,0,10,6,0,1,2,1.0,1,Good,2,0,1,1,0,1,0.0,0,1,Pune - Delhi,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
240,50,0,2,2149,0,5,128,10,10,10,10,3,5,10,3,10,0,1,1,1.0,1,Food was cold.,1,0,0,0,1,0,1.0,0,0,Delhi - Mumbai,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False
241,90,0,2,5000,15,5,300,0,6,6,10,6,6,6,6,6,0,0,3,0.0,0,Good,2,1,0,1,0,1,0.0,0,2,Delhi - Mumbai,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
242,79,1,2,1441,15,5,86,0,0,0,0,0,10,10,10,10,2,0,1,0.0,0,Great service!,3,0,0,0,0,1,1.0,0,0,Pune - Delhi,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
243,90,1,0,637,15,5,38,0,6,0,3,0,10,10,10,5,0,1,3,0.0,0,No Feedback,2,0,0,0,1,1,0.0,1,1,Pune - Delhi,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False
244,65,1,0,2512,15,5,150,0,10,0,10,0,10,0,10,10,0,1,1,0.0,0,Great service!,1,0,0,1,1,0,0.0,0,2,Bangalore - Hyderabad,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
245,50,1,1,1441,12,0,86,10,6,0,10,10,0,0,0,6,0,1,2,0.0,0,Bad,3,1,1,0,1,0,1.0,0,0,Delhi - Mumbai,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False
246,50,1,2,1061,0,0,63,10,10,6,10,10,6,0,10,6,0,0,3,0.0,0,Food was cold.,1,1,1,1,1,1,1.0,0,1,Chennai - Kolkata,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
247,50,1,2,1441,0,0,86,2,0,10,0,10,0,10,0,10,0,0,0,0.0,0,Terrible experience.,0,1,1,0,0,1,0.0,1,1,Chennai - Kolkata,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
248,50,0,0,1441,15,5,86,10,0,6,6,10,5,10,0,0,0,1,0,0.0,0,Bad,3,0,1,0,0,1,0.0,1,0,Delhi - Mumbai,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
249,50,0,0,2014,0,5,120,10,10,0,6,0,10,5,0,6,0,1,1,0.0,1,Good,1,1,0,1,1,1,1.0,0,1,Chennai - Kolkata,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False
250,90,1,0,1441,15,5,86,10,10,0,1,10,6,0,0,10,0,1,1,0.0,0,Loved the flight.,0,1,1,0,0,1,0.0,1,2,Delhi - Mumbai,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False
